Name,name1,Team,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,gsis_id,status,game_id,posteam,defteam,passer_player_name,posteam_color,posteam_logo,defteam_color,defteam_logo,npass,pass_complete,pass_epa,pass_success,passing_yards,passing_touchdown,passing_fumble,passing_fumble_lost,air_yards_comp,yards_after_catch,qb_hit,qb_sack,qb_sack_yards,interception,air_yards_comp_20p,air_yards_20p,check1,pass_rtg,position,depth_chart_position,team,jersey_number,headshot_url,npass_a.<0,npass_b.=0,npass_c.0-5,npass_d.5-10,npass_e.10-20,npass_f.20+,pass_complete_a.<0,pass_complete_b.=0,pass_complete_c.0-5,pass_complete_d.5-10,pass_complete_e.10-20,pass_complete_f.20+,pass_complete_g.sacked,pass_complete_h.qb_spike,pass_complete_j.other,rusher_player_name,nrush,nrush_neg,rushing_yards_neg,rush_epa,rush_success,rushing_yards,rushing_touchdown,rushing_fumble,rushing_fumble_lost,left-end,left-tackle,left-guard,middle,right-guard,right-tackle,right-end,rushing_yards_le,rushing_yards_lt,rushing_yards_lg,rushing_yards_mid,rushing_yards_rg,rushing_yards_rt,rushing_yards_re,intangibles1
"Mayfield, Baker",Ba.Mayfield,CLE,PIT,6,7.26,7000,7.26,5700,7.26,27,00-0034855,Active,2020_06_CLE_PIT,CLE,PIT,B.Mayfield,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,18,10,-13.481387375854,7,119,1,0,0,61,58,5,4,-20,2,1,1,0,48.1481481481482,QB,QB,CLE,6,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052587.png,4,0,6,2,5,1,2,0,4,1,2,1,0,0,0,B.Mayfield,1,0,0,0.127962636761367,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,8.5
"Mayfield, Baker",Ba.Mayfield,CLE,TEN,13,28.96,7100,33.46,5300,28.96,23,00-0034855,Active,2020_13_CLE_TEN,CLE,TEN,B.Mayfield,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,33,25,24.8635159122275,22,334,4,0,0,145,189,0,0,0,0,1,2,0,147.790404040404,QB,QB,CLE,6,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052587.png,6,1,13,6,5,2,6,1,10,2,5,1,0,0,0,B.Mayfield,4,1,-1,-6.2927345088101,1,5,0,1,1,1,0,0,1,0,0,0,3,0,0,1,0,0,0,2.1
"McCoy, Colt",Co.McCoy,NYG,ARI,14,-1.28,6500,-0.28,5000,-1.28,21,00-0027688,Active,2020_14_ARI_NYG,NYG,ARI,C.McCoy,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,3,2,-3.2574185107369,1,18,0,1,1,5,13,2,2,-12,0,0,1,0,82.6388888888889,QB,QB,NYG,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13199.png,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
"McCoy, Colt",Co.McCoy,NYG,CLE,15,9.14,6600,9.14,4500,9.14,21,00-0027688,Active,2020_15_CLE_NYG,NYG,CLE,C.McCoy,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,31,19,4.20680832729042,13,221,0,0,0,136,85,4,1,-7,0,2,3,0,82.8629032258065,QB,QB,NYG,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13199.png,3,1,7,8,10,2,3,1,6,3,5,1,0,0,0,C.McCoy,2,1,-1,-0.238638989510946,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2.4
"McCoy, Colt",Co.McCoy,NYG,CIN,12,1.94,6000,1.94,4100,1.94,20,00-0027688,Active,2020_12_NYG_CIN,NYG,CIN,C.McCoy,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,10,6,-2.9613031805518,4,31,0,0,0,30,1,3,0,0,0,0,2,0,65,QB,QB,NYG,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13199.png,2,1,2,1,2,2,2,0,2,0,2,0,0,0,0,C.McCoy,5,2,-2,-2.25272100913571,0,7,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,7,1.7
"McCoy, Colt",Co.McCoy,NYG,SEA,13,9.4,6500,9.4,4800,9.4,20,00-0027688,Active,2020_13_NYG_SEA,NYG,SEA,C.McCoy,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,22,13,-7.65213937732958,8,105,1,0,0,77,28,4,2,-5,1,0,2,0,67.4242424242424,QB,QB,NYG,12,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13199.png,2,0,5,7,7,1,2,0,4,4,3,0,0,0,0,C.McCoy,2,1,-1,-2.32799296092708,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5.6
"McSorley, Trace",Tr.McSorley,BAL,CLE,14,0.62,6000,0.62,4100,0.62,20,00-0035146,Active,2020_14_BAL_CLE,BAL,CLE,T.McSorley,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,#fb4f14,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Cleveland_Browns_logo.svg/100px-Cleveland_Browns_logo.svg.png,4,1,-0.540154299233109,1,13,0,0,0,13,0,0,0,0,0,0,0,0,36.4583333333333,QB,QB,BAL,7,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116172.png,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,T.McSorley,2,1,-3,-1.83407281839754,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,-3,0,0,0,0.1
"McSorley, Trace",Tr.McSorley,BAL,PIT,12,8.68,6000,8.68,4000,8.68,20,00-0035146,Active,2020_12_BAL_PIT,BAL,PIT,T.McSorley,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png,6,2,2.72470661706757,1,77,1,0,0,24,53,0,0,0,0,0,0,0,138.888888888889,QB,QB,BAL,7,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116172.png,0,0,2,2,2,0,0,0,0,1,1,0,0,0,0,T.McSorley,3,0,0,1.95845628005918,2,16,0,0,0,0,0,0,2,0,0,1,0,0,0,10,0,0,6,0
"Minshew, Gardner",Ga.Minshew,JAC,DET,6,18.62,7200,20.12,6400,18.62,28,00-0035289,Active,2020_06_DET_JAX,JAC,DET,G.Minshew II,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,44,25,-5.68932576550912,15,243,1,1,1,131,112,4,1,-12,1,3,7,0,70.5492424242424,QB,QB,JAC,15,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4038524.png,8,3,8,9,10,6,7,3,5,5,3,2,0,0,0,G.Minshew II,3,1,-1,3.48219835048076,2,14,1,0,0,1,0,0,1,0,0,0,9,0,0,6,0,0,0,3.9
"Minshew, Gardner",Ga.Minshew,JAC,IND,1,20.82,6700,20.82,5800,20.82,22,00-0035289,Active,2020_01_IND_JAX,JAC,IND,G.Minshew,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#002c5f,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/100px-Indianapolis_Colts_logo.svg.png,20,19,8.49217614020079,14,173,3,0,0,75,98,4,4,-23,0,1,1,0,167.291666666667,QB,QB,JAC,15,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4038524.png,6,0,7,3,3,1,6,0,7,3,2,1,0,0,0,G.Minshew,5,1,-3,-0.889591579791158,1,19,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,19,3.8
"Minshew, Gardner",Ga.Minshew,JAC,MIA,3,10.2,7700,11.2,6400,10.2,29,00-0035289,Active,2020_03_MIA_JAX,JAC,MIA,G.Minshew,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,42,30,-9.56994947633939,23,275,0,1,1,114,161,9,4,-29,1,0,5,0,78.968253968254,QB,QB,JAC,15,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4038524.png,3,2,20,10,2,5,3,2,18,6,1,0,0,0,0,G.Minshew,3,0,0,1.06951265764656,2,22,0,0,0,0,0,1,1,0,1,0,0,0,16,3,0,3,0,7.6
"Minshew, Gardner",Ga.Minshew,JAC,TEN,14,13.32,6600,13.32,5600,13.32,27,00-0035289,Active,2020_14_TEN_JAX,JAC,TEN,G.Minshew II,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,31,18,-1.81389329273952,12,178,1,0,0,91,87,1,0,0,0,1,1,0,85.1478494623656,QB,QB,JAC,15,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4038524.png,3,2,9,4,12,1,3,2,8,1,3,1,0,0,0,G.Minshew II,2,0,0,2.91167635738384,2,22,0,0,0,2,0,0,0,0,0,0,22,0,0,0,0,0,0,0.5
"Minshew, Gardner",Ga.Minshew,JAC,BAL,15,15.94,6600,16.94,5300,15.94,23,00-0035289,Active,2020_15_JAX_BAL,JAC,BAL,G.Minshew II,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#241773,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png,29,22,4.55904537765309,15,226,2,1,1,136,90,6,5,-21,0,2,3,0,120.761494252874,QB,QB,JAC,15,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4038524.png,5,3,6,6,6,3,5,2,4,6,3,2,0,0,0,G.Minshew II,2,1,-1,0.0967809371650219,1,9,0,0,0,1,0,0,1,0,0,0,10,0,0,-1,0,0,0,6
"Minshew, Gardner",Ga.Minshew,JAC,CIN,4,21.94,7400,24.94,5900,21.94,25,00-0035289,Active,2020_04_JAX_CIN,JAC,CIN,G.Minshew II,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#000000,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png,40,27,11.2342058280969,23,351,2,0,0,205,146,4,3,-11,1,1,3,0,101.145833333333,QB,QB,JAC,15,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4038524.png,1,3,14,11,8,2,1,0,11,7,7,1,0,0,0,G.Minshew II,2,0,0,-1.410471247608,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,7,5.9
"Minshew, Gardner",Ga.Minshew,JAC,HOU,5,19.84,7200,23.84,6200,19.84,28,00-0035289,Active,2020_05_JAX_HOU,JAC,HOU,G.Minshew II,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#03202f,https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Houston_Texans_logo.svg/100px-Houston_Texans_logo.svg.png,49,31,0.526510652272795,21,301,2,1,1,143,158,5,3,-8,0,2,6,0,94.0051020408163,QB,QB,JAC,15,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4038524.png,11,4,17,4,8,5,7,4,12,2,5,1,0,0,0,G.Minshew II,4,1,0,2.09829023096245,3,18,0,0,0,1,0,0,1,0,0,2,0,0,0,11,0,0,7,4.8
"Minshew, Gardner",Ga.Minshew,JAC,LAC,7,19.02,7200,19.02,5900,19.02,28,00-0035289,Active,2020_07_JAX_LAC,JAC,LAC,G.Minshew II,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/NFL_Chargers_logo.svg/100px-NFL_Chargers_logo.svg.png,27,14,-0.54878995299805,10,173,2,0,0,105,68,7,5,-19,0,2,5,0,96.6820987654321,QB,QB,JAC,15,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4038524.png,4,2,6,6,4,5,4,0,3,3,2,2,0,0,0,G.Minshew II,4,0,0,-2.11158903012984,2,21,0,0,0,1,0,0,2,0,0,1,2,0,0,18,0,0,1,6.6
"Minshew, Gardner",Ga.Minshew,JAC,TEN,2,25.46,7000,28.46,5800,25.46,23,00-0035289,Active,2020_02_JAX_TEN,JAC,TEN,G.Minshew,#000000,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Jacksonville_Jaguars_logo.svg/100px-Jacksonville_Jaguars_logo.svg.png,#002244,https://raw.githubusercontent.com/guga31bb/nflfastR-data/master/titans.png,45,30,11.3792018429884,28,339,3,0,0,243,96,5,2,-24,2,2,3,0,92.7314814814815,QB,QB,JAC,15,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4038524.png,5,2,8,13,15,2,3,1,7,11,7,1,0,0,0,G.Minshew,4,1,0,2.37738037138479,3,19,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,5,6.2
"Mullens, Nick",Ni.Mullens,SFO,GNB,9,12.64,6500,13.64,5100,12.64,21,00-0033319,Active,2020_09_GB_SF,SFO,GNB,N.Mullens,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,35,22,-2.95358034286751,16,291,1,1,1,94,197,5,1,-9,1,2,4,0,86.7261904761905,QB,QB,SFO,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3059989.png,8,1,12,7,4,3,8,0,8,2,3,1,0,0,0,N.Mullens,1,1,0,-3.38725619483739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.7
"Mullens, Nick",Ni.Mullens,SFO,PHI,4,8,6600,9,5200,8,22,00-0033319,Active,2020_04_PHI_SF,SFO,PHI,N.Mullens,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,26,18,-12.486713434686,12,200,1,1,1,82,118,10,4,-28,2,1,1,0,72.5961538461539,QB,QB,SFO,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3059989.png,5,1,11,4,4,1,4,1,9,1,2,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2
"Mullens, Nick",Ni.Mullens,SFO,WAS,14,13.4,6700,14.4,5100,13.4,23,00-0033319,Active,2020_14_WAS_SF,SFO,WAS,N.Mullens,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#773141,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Washington_football_team_wlogo.svg/100px-Washington_football_team_wlogo.svg.png,45,25,-25.6691565166693,19,260,1,1,1,129,128,12,4,-24,1,0,2,3,70.6018518518519,QB,QB,SFO,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3059989.png,10,2,11,11,9,2,8,0,6,4,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"Mullens, Nick",Ni.Mullens,SFO,DAL,15,13.46,6800,14.46,5100,13.46,22,00-0033319,Active,2020_15_SF_DAL,SFO,DAL,N.Mullens,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/100px-Dallas_Cowboys.svg.png,36,21,0.0427076985652093,16,219,2,1,1,127,92,6,2,-11,2,2,4,0,71.412037037037,QB,QB,SFO,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3059989.png,4,6,10,6,8,2,3,1,9,4,4,0,0,0,0,N.Mullens,1,0,0,0.359435381717049,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,7.9
"Mullens, Nick",Ni.Mullens,SFO,LAR,12,9.08,6600,9.08,5200,9.08,20,00-0033319,Active,2020_12_SF_LA,SFO,LAR,N.Mullens,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,70,48,-9.75636983655131,28,504,0,0,0,154,350,14,4,-38,2,4,6,0,77.3214285714286,QB,QB,SFO,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3059989.png,20,2,24,4,16,4,18,0,18,2,8,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2
"Mullens, Nick",Ni.Mullens,SFO,NOR,10,12.18,6600,12.18,5300,12.18,25,00-0033319,Active,2020_10_SF_NO,SFO,NOR,N.Mullens,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#9f8958,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/New_Orleans_Saints_logo.svg/98px-New_Orleans_Saints_logo.svg.png,38,24,0.209933781545935,18,247,1,0,0,126,121,8,2,-15,2,2,2,0,68.640350877193,QB,QB,SFO,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3059989.png,3,7,12,8,7,1,3,2,8,7,3,1,0,0,0,N.Mullens,1,0,0,-0.223079572198913,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8.5
"Mullens, Nick",Ni.Mullens,SFO,NYG,3,17.72,6500,20.72,5100,17.72,23,00-0033319,Active,2020_03_SF_NYG,SFO,NYG,N.Mullens,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#0b2265,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/100px-New_York_Giants_logo.svg.png,36,25,24.9493032499566,24,343,1,0,0,202,141,9,2,-16,0,1,1,0,108.912037037037,QB,QB,SFO,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3059989.png,3,0,12,9,11,1,1,0,10,6,7,1,0,0,0,N.Mullens,4,3,-3,0.705522219883278,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,5.2
"Mullens, Nick",Ni.Mullens,SFO,NYJ,2,1.64,6000,1.64,4100,1.64,20,00-0033319,Active,2020_02_SF_NYJ,SFO,NYJ,N.Mullens,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#203731,https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/100px-New_York_Jets_logo.svg.png,11,8,-6.8540555520442,5,71,0,1,0,30,41,5,2,-17,1,0,0,0,51.7045454545455,QB,QB,SFO,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3059989.png,4,0,2,3,2,0,3,0,2,2,1,0,0,0,0,N.Mullens,2,2,-2,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"Mullens, Nick",Ni.Mullens,SFO,SEA,8,17.52,6200,17.52,4000,17.52,20,00-0033319,Active,2020_08_SF_SEA,SFO,SEA,N.Mullens,#aa0000,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Seattle_Seahawks_logo.svg/100px-Seattle_Seahawks_logo.svg.png,25,18,18.304870918626,16,238,2,0,0,148,90,4,0,0,0,2,2,0,128.416666666667,QB,QB,SFO,4,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3059989.png,2,1,12,3,5,2,1,1,8,3,3,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Murray, Kyler",Ky.Murray,ARI,BUF,10,30.9,8800,30.9,8000,30.9,38,00-0035228,Active,2020_10_BUF_ARI,ARI,BUF,K.Murray,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#00338d,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/189px-Buffalo_Bills_logo.svg.png,32,22,2.92880197701941,16,245,1,0,0,149,96,4,3,-9,1,2,3,0,88.671875,QB,QB,ARI,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917315.png,4,0,14,7,5,2,4,0,8,6,2,2,0,0,0,K.Murray,11,2,-13,0.95683104993077,5,61,2,0,0,4,3,0,1,0,0,3,38,23,0,-7,0,0,7,6.3
"Murray, Kyler",Ky.Murray,ARI,DET,3,24.7,8400,24.7,6800,24.7,37,00-0035228,Active,2020_03_DET_ARI,ARI,DET,K.Murray,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#005a8b,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Detroit_Lions_logo.svg/100px-Detroit_Lions_logo.svg.png,35,23,-4.14960266591515,20,270,2,0,0,151,119,2,1,-2,3,2,5,0,72.3214285714286,QB,QB,ARI,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917315.png,3,1,10,7,11,3,3,1,9,3,5,2,0,0,0,K.Murray,5,0,0,3.13587139220908,3,29,1,0,0,2,0,0,1,0,0,2,6,0,0,7,0,0,16,7.8
"Murray, Kyler",Ky.Murray,ARI,LAR,13,17.42,8700,18.42,7600,17.42,36,00-0035228,Active,2020_13_LA_ARI,ARI,LAR,K.Murray,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#002244,https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/Los_Angeles_Rams_logo.svg/100px-Los_Angeles_Rams_logo.svg.png,78,42,-23.0224259970314,32,346,6,2,2,172,174,10,4,-66,2,2,8,0,80.3952991452992,QB,QB,ARI,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917315.png,14,2,34,12,10,6,8,0,24,6,2,2,0,0,0,K.Murray,10,4,0,-1.96059454244096,4,30,0,2,0,1,0,0,1,0,1,1,0,0,0,7,0,4,4,6.8
"Murray, Kyler",Ky.Murray,ARI,MIA,9,37.92,8600,41.92,7800,37.92,37,00-0035228,Active,2020_09_MIA_ARI,ARI,MIA,K.Murray,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#008e97,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png,26,21,9.64766873025651,17,283,3,1,1,231,52,4,1,-19,0,3,3,0,153.205128205128,QB,QB,ARI,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917315.png,4,1,6,5,7,3,2,1,5,4,6,3,0,0,0,K.Murray,11,1,-1,10.5932417025906,7,106,1,0,0,4,1,0,3,0,0,3,28,4,0,45,0,0,29,1.2
"Murray, Kyler",Ky.Murray,ARI,PHI,15,34.14,8000,38.14,7000,34.14,36,00-0035228,Active,2020_15_PHI_ARI,ARI,PHI,K.Murray,#97233f,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/179px-Arizona_Cardinals_logo.svg.png,#004953,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Philadelphia_Eagles_logo.svg/100px-Philadelphia_Eagles_logo.svg.png,36,27,7.28308830465952,22,406,3,1,1,241,165,1,1,-9,1,4,6,0,127.777777777778,QB,QB,ARI,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917315.png,7,0,9,6,9,5,7,0,6,4,7,3,0,0,0,K.Murray,8,1,-3,-1.41005814948585,3,29,1,1,0,4,0,0,1,0,2,0,16,0,0,5,0,11,0,2.7
